"","dataScenario","modelHyp","iscamB0","siscahB0","iscamBT","siscahBT","iscamBT/B0","siscahBT/B0","AREstatus","AREB0","SimMetric","MAREBt","pdHess","meanAgeSE","meanIdxSE","meanResidSE"
"1","HG_multistock","juveMmean_steep0.5_identMDevs","22.193","24.102","6.774","10.13","0.305","0.42","0.377","0.086","0.42","0.783","TRUE","0.48","0.5","0.49"
