"","dataScenario","modelHyp","iscamB0","siscahB0","iscamBT","siscahBT","iscamBT/B0","siscahBT/B0","AREstatus","AREB0","SimMetric","MAREBt","pdHess","meanAgeSE","meanIdxSE","meanResidSE","dataLikelihood"
"1","HG_multistock","juveM1.25_steep0.5_diffMDevs","22.193","44.744","6.774","9.819","0.305","0.219","0.281","1.016","0.789","0.82","TRUE","0.46","0.5","0.48","191.115"
