"","dataScenario","modelHyp","iscamB0","siscahB0","iscamBT","siscahBT","iscamBT/B0","siscahBT/B0","AREstatus","AREB0","SimMetric","MAREBt","pdHess","meanAgeSE","meanIdxSE","meanResidSE"
"1","HG_multistock","juveM1.25_steep0.5_identMDevs","22.193","52.903","6.774","10.51","0.305","0.199","0.349","1.384","1.041","0.826","TRUE","0.49","0.5","0.49"
