"","dataScenario","modelHyp","iscamB0","siscahB0","iscamBT","siscahBT","iscamBT/B0","siscahBT/B0","AREstatus","AREB0","SimMetric","MAREBt","pdHess","meanAgeSE","meanIdxSE","meanResidSE"
"1","HG_multistock","juveM1.64_steep0.5_diffMDevs","22.193","77.412","6.774","9.21","0.305","0.119","0.61","2.488","1.854","0.745","TRUE","0.47","0.5","0.48"
